"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	25	193228	12.9
	"Arkansas"	"05"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	34	200449	17.0
	"Arkansas"	"05"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	28	175957	15.9
	"Arkansas"	"05"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	19	190895	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	10	181875	Unreliable
	"Arkansas"	"05"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	26	200828	12.9
	"Arkansas"	"05"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	31	178062	17.4
	"Arkansas"	"05"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	27	189874	14.2
	"Arkansas"	"05"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	14	184571	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	44	201084	21.9
	"Arkansas"	"05"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	10	179573	Unreliable
	"Arkansas"	"05"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	38	180868	21.0
	"Arkansas"	"05"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	17	189138	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	43	201934	21.3
	"Arkansas"	"05"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	42	183449	22.9
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	10	191576	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	17	189796	Unreliable
	"Arkansas"	"05"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	15	192180	Unreliable
	"Arkansas"	"05"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	39	203493	19.2
	"Arkansas"	"05"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	38	184297	20.6
	"Arkansas"	"05"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	23	188402	12.2
	"Arkansas"	"05"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	12	194675	Unreliable
	"Arkansas"	"05"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	27	203933	13.2
	"Arkansas"	"05"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	37	185963	19.9
	"Arkansas"	"05"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	32	186476	17.2
	"Arkansas"	"05"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	17	197249	Unreliable
	"Arkansas"	"05"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	35	203722	17.2
	"Arkansas"	"05"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	47	187396	25.1
	"Arkansas"	"05"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	25	184048	13.6
	"Arkansas"	"05"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	19	199444	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	20	204979	9.8
	"Arkansas"	"05"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	36	188432	19.1
	"Arkansas"	"05"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	19	182698	Unreliable
	"Arkansas"	"05"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	14	200528	Unreliable
	"Arkansas"	"05"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	30	204874	14.6
	"Arkansas"	"05"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	45	191584	23.5
	"Arkansas"	"05"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	23	181211	12.7
	"Arkansas"	"05"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	11	198923	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	10	198542	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	29	205547	14.1
	"Arkansas"	"05"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	44	192888	22.8
	"Arkansas"	"05"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	10	182788	Unreliable
	"Arkansas"	"05"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	25	180860	13.8
	"Arkansas"	"05"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	15	195883	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	33	207262	15.9
	"Arkansas"	"05"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	45	193126	23.3
	"Arkansas"	"05"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	21	180972	11.6
	"Arkansas"	"05"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	12	192848	Unreliable
	"Arkansas"	"05"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	11	176280	Unreliable
	"Arkansas"	"05"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	27	206967	13.0
	"Arkansas"	"05"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	33	193862	17.0
	"Arkansas"	"05"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	33	181170	18.2
	"Arkansas"	"05"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	13	190346	Unreliable
	"Arkansas"	"05"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	10	177597	Unreliable
	"Arkansas"	"05"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	43	206234	20.9
	"Arkansas"	"05"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	13	194371	Unreliable
	"Arkansas"	"05"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	37	194587	19.0
	"Arkansas"	"05"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	15	181668	Unreliable
	"Arkansas"	"05"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	12	188653	Unreliable
	"Arkansas"	"05"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	10	180052	Unreliable
	"California"	"06"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	28	2687888	1.0
	"California"	"06"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	51	2250560	2.3
	"California"	"06"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	553	2455726	22.5
	"California"	"06"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	41	2559586	1.6
	"California"	"06"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	310	2718957	11.4
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	38	2701239	1.4
	"California"	"06"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	159	2760947	5.8
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	26	2124931	1.2
	"California"	"06"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	90	2064379	4.4
	"California"	"06"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	23	1223139	1.9
	"California"	"06"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	12	855094	Unreliable
	"California"	"06"	"2000"	"2000"	"5-14 years"	"5-14"	"Male"	"M"	17	2713615	Unreliable
	"California"	"06"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	48	2315020	2.1
	"California"	"06"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	591	2517156	23.5
	"California"	"06"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	47	2535262	1.9
	"California"	"06"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	367	2693800	13.6
	"California"	"06"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	38	2712847	1.4
	"California"	"06"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	174	2772494	6.3
	"California"	"06"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	26	2197874	1.2
	"California"	"06"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	93	2133761	4.4
	"California"	"06"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	33	1257308	2.6
	"California"	"06"	"2001"	"2001"	"5-14 years"	"5-14"	"Male"	"M"	17	2735193	Unreliable
	"California"	"06"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	61	2385289	2.6
	"California"	"06"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	634	2599811	24.4
	"California"	"06"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	40	2541273	1.6
	"California"	"06"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	435	2693128	16.2
	"California"	"06"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	40	2724965	1.5
	"California"	"06"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	176	2791352	6.3
	"California"	"06"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	27	2299335	1.2
	"California"	"06"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	78	2234943	3.5
	"California"	"06"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	23	1313640	1.8
	"California"	"06"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	12	1034161	Unreliable
	"California"	"06"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	16	863716	Unreliable
	"California"	"06"	"2002"	"2002"	"5-14 years"	"5-14"	"Female"	"F"	10	2608868	Unreliable
	"California"	"06"	"2002"	"2002"	"5-14 years"	"5-14"	"Male"	"M"	26	2737871	0.9
	"California"	"06"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	60	2435297	2.5
	"California"	"06"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	706	2648015	26.7
	"California"	"06"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	52	2541989	2.0
	"California"	"06"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	476	2683300	17.7
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	48	2717566	1.8
	"California"	"06"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	228	2782733	8.2
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	27	2343280	1.2
	"California"	"06"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	100	2279051	4.4
	"California"	"06"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	34	1402754	2.4
	"California"	"06"	"2003"	"2003"	"5-14 years"	"5-14"	"Male"	"M"	24	2728344	0.9
	"California"	"06"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	54	2484539	2.2
	"California"	"06"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	720	2680116	26.9
	"California"	"06"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	44	2543205	1.7
	"California"	"06"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	487	2667944	18.3
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	42	2713392	1.5
	"California"	"06"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	214	2772481	7.7
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	23	2398208	1.0
	"California"	"06"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	96	2337208	4.1
	"California"	"06"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	14	1585922	Unreliable
	"California"	"06"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	29	1476641	2.0
	"California"	"06"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	12	884353	Unreliable
	"California"	"06"	"2004"	"2004"	"5-14 years"	"5-14"	"Male"	"M"	25	2704753	0.9
	"California"	"06"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	56	2524345	2.2
	"California"	"06"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	746	2729284	27.3
	"California"	"06"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	37	2543337	1.5
	"California"	"06"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	492	2657964	18.5
	"California"	"06"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	26	2708560	1.0
	"California"	"06"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	206	2765632	7.4
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	24	2442446	1.0
	"California"	"06"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	98	2386820	4.1
	"California"	"06"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	10	1661110	Unreliable
	"California"	"06"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	45	1544835	2.9
	"California"	"06"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	15	896058	Unreliable
	"California"	"06"	"2005"	"2005"	"5-14 years"	"5-14"	"Male"	"M"	19	2661701	Unreliable
	"California"	"06"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	44	2557542	1.7
	"California"	"06"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	759	2774815	27.4
	"California"	"06"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	47	2531624	1.9
	"California"	"06"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	529	2638798	20.0
	"California"	"06"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	34	2697899	1.3
	"California"	"06"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	229	2750680	8.3
	"California"	"06"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	17	2487359	Unreliable
	"California"	"06"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	114	2439467	4.7
	"California"	"06"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	28	1616930	1.7
	"California"	"06"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	11	907626	Unreliable
	"California"	"06"	"2006"	"2006"	"5-14 years"	"5-14"	"Male"	"M"	33	2631433	1.3
	"California"	"06"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	60	2585126	2.3
	"California"	"06"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	797	2804165	28.4
	"California"	"06"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	48	2534367	1.9
	"California"	"06"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	469	2635626	17.8
	"California"	"06"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	41	2679857	1.5
	"California"	"06"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	204	2728888	7.5
	"California"	"06"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	34	2527529	1.3
	"California"	"06"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	112	2482711	4.5
	"California"	"06"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	10	1805575	Unreliable
	"California"	"06"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	45	1682305	2.7
	"California"	"06"	"2007"	"2007"	"5-14 years"	"5-14"	"Male"	"M"	20	2598258	0.8
	"California"	"06"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	56	2615554	2.1
	"California"	"06"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	697	2836765	24.6
	"California"	"06"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	54	2539939	2.1
	"California"	"06"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	426	2640595	16.1
	"California"	"06"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	45	2648251	1.7
	"California"	"06"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	184	2690610	6.8
	"California"	"06"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	25	2563648	1.0
	"California"	"06"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	107	2523838	4.2
	"California"	"06"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	12	1873090	Unreliable
	"California"	"06"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	36	1745333	2.1
	"California"	"06"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	15	942728	Unreliable
	"California"	"06"	"2008"	"2008"	"5-14 years"	"5-14"	"Male"	"M"	23	2590025	0.9
	"California"	"06"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	54	2646889	2.0
	"California"	"06"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	616	2861873	21.5
	"California"	"06"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	34	2560963	1.3
	"California"	"06"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	400	2666108	15.0
	"California"	"06"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	28	2620598	1.1
	"California"	"06"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	192	2658307	7.2
	"California"	"06"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	23	2598325	0.9
	"California"	"06"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	80	2560191	3.1
	"California"	"06"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	17	1939797	Unreliable
	"California"	"06"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	54	1809088	3.0
	"California"	"06"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	14	1148775	Unreliable
	"California"	"06"	"2009"	"2009"	"1-4 years"	"1-4"	"Male"	"M"	10	1046101	Unreliable
	"California"	"06"	"2009"	"2009"	"5-14 years"	"5-14"	"Male"	"M"	20	2592969	0.8
	"California"	"06"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	45	2675052	1.7
	"California"	"06"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	588	2884975	20.4
	"California"	"06"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	43	2585805	1.7
	"California"	"06"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	345	2693754	12.8
	"California"	"06"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	18	2591015	Unreliable
	"California"	"06"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	169	2623323	6.4
	"California"	"06"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	21	2628329	0.8
	"California"	"06"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	117	2592114	4.5
	"California"	"06"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	36	1884209	1.9
	"California"	"06"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	12	1024871	Unreliable
	"California"	"06"	"2010"	"2010"	"5-14 years"	"5-14"	"Male"	"M"	16	2605478	Unreliable
	"California"	"06"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	44	2694022	1.6
	"California"	"06"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	528	2895867	18.2
	"California"	"06"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	40	2604832	1.5
	"California"	"06"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	345	2713045	12.7
	"California"	"06"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	30	2578017	1.2
	"California"	"06"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	150	2604693	5.8
	"California"	"06"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	18	2643844	Unreliable
	"California"	"06"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	85	2608527	3.3
	"California"	"06"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	22	2087346	1.1
	"California"	"06"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	35	1949147	1.8
	"California"	"06"	"2011"	"2011"	"5-14 years"	"5-14"	"Male"	"M"	13	2601620	Unreliable
	"California"	"06"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	31	2709105	1.1
	"California"	"06"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	477	2907664	16.4
	"California"	"06"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	51	2638768	1.9
	"California"	"06"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	335	2773599	12.1
	"California"	"06"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	23	2569063	0.9
	"California"	"06"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	156	2594908	6.0
	"California"	"06"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	25	2637513	0.9
	"California"	"06"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	102	2612925	3.9
	"California"	"06"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	16	2182069	Unreliable
	"California"	"06"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	38	2037687	1.9
	"California"	"06"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	11	1273886	Unreliable
	"California"	"06"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	14	1103180	Unreliable
	"California"	"06"	"2012"	"2012"	"5-14 years"	"5-14"	"Male"	"M"	10	2600150	Unreliable
	"California"	"06"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	43	2724055	1.6
	"California"	"06"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	476	2909453	16.4
	"California"	"06"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	28	2666993	1.0
	"California"	"06"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	377	2815647	13.4
	"California"	"06"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	28	2568548	1.1
	"California"	"06"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	183	2592886	7.1
	"California"	"06"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	31	2627208	1.2
	"California"	"06"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	94	2604728	3.6
	"California"	"06"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	13	2225786	Unreliable
	"California"	"06"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	35	2078087	1.7
	"California"	"06"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	16	1181357	Unreliable
	"California"	"06"	"2013"	"2013"	"5-14 years"	"5-14"	"Female"	"F"	11	2487610	Unreliable
	"California"	"06"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	38	2704762	1.4
	"California"	"06"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	476	2881640	16.5
	"California"	"06"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	37	2714442	1.4
	"California"	"06"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	318	2876844	11.1
	"California"	"06"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	21	2563651	0.8
	"California"	"06"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	189	2585759	7.3
	"California"	"06"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	20	2615560	0.8
	"California"	"06"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	105	2596605	4.0
	"California"	"06"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	18	2275101	Unreliable
	"California"	"06"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	33	2128335	1.6
	"California"	"06"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	17	1252631	Unreliable
	"California"	"06"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	34	2693966	1.3
	"California"	"06"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	400	2857617	14.0
	"California"	"06"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	28	2786457	1.0
	"California"	"06"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	321	2936929	10.9
	"California"	"06"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	34	2581056	1.3
	"California"	"06"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	199	2594282	7.7
	"California"	"06"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	16	2632698	Unreliable
	"California"	"06"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	104	2610846	4.0
	"California"	"06"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	12	2333467	Unreliable
	"California"	"06"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	44	2186133	2.0
	"California"	"06"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	15	1318902	Unreliable
	"California"	"06"	"2015"	"2015"	"5-14 years"	"5-14"	"Male"	"M"	14	2582656	Unreliable
	"California"	"06"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	38	2660057	1.4
	"California"	"06"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	431	2824837	15.3
	"California"	"06"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	40	2840066	1.4
	"California"	"06"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	390	2995628	13.0
	"California"	"06"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	30	2584489	1.2
	"California"	"06"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	208	2603187	8.0
	"California"	"06"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	21	2633003	0.8
	"California"	"06"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	127	2613810	4.9
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	18	2386715	Unreliable
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	45	2243148	2.0
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	14	1385628	Unreliable
	"Colorado"	"08"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	35	313172	11.2
	"Colorado"	"08"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	23	342250	6.7
	"Colorado"	"08"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	18	373273	Unreliable
	"Colorado"	"08"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	20	322590	6.2
